ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
33036,30,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure
33039,37,management,married,tertiary,no,255,no,no,cellular,24,feb,562,2,183,10,success
33050,35,technician,single,secondary,no,4645,yes,no,cellular,11,jan,502,3,270,40,other
33070,45,technician,married,secondary,no,0,no,no,cellular,8,may,166,1,340,1,failure
33075,42,services,married,secondary,no,146,yes,yes,cellular,15,may,670,4,346,1,failure
33078,44,technician,single,secondary,no,1195,yes,no,cellular,19,nov,187,6,188,9,failure
33079,42,technician,divorced,secondary,no,2189,no,no,cellular,16,apr,67,5,149,2,other
33082,59,unemployed,married,secondary,no,4497,yes,no,cellular,4,feb,213,1,251,1,failure
33086,43,technician,married,secondary,no,0,no,yes,cellular,17,nov,103,2,193,3,failure
33093,33,management,married,tertiary,no,415,no,no,cellular,4,may,75,5,167,1,other
33094,26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success
33100,34,management,married,tertiary,no,273,yes,no,cellular,20,nov,308,1,188,1,success
33115,39,management,married,tertiary,no,246,yes,no,cellular,25,may,217,1,306,8,failure
33124,31,technician,single,secondary,no,863,yes,no,cellular,3,feb,146,1,263,5,success
33133,48,admin.,married,secondary,no,368,no,no,cellular,8,oct,363,2,140,7,success
33146,53,self-employed,divorced,secondary,no,8112,yes,yes,cellular,15,apr,75,1,146,1,failure
33157,42,unemployed,married,primary,no,2636,no,no,cellular,17,nov,178,2,151,1,failure
33169,55,technician,married,secondary,no,10185,no,no,cellular,11,aug,248,1,180,4,success
33190,49,management,married,tertiary,no,1808,yes,no,cellular,1,jun,205,1,95,1,success
33200,34,blue-collar,married,secondary,no,7063,yes,no,cellular,13,may,309,1,350,9,failure
33213,31,technician,single,tertiary,no,1109,no,no,cellular,5,feb,642,1,167,2,failure
33214,31,services,single,tertiary,no,620,no,no,cellular,30,apr,214,1,87,1,failure
33215,31,admin.,single,secondary,no,255,no,no,cellular,27,jul,167,2,181,1,success
33218,60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,781,4,178,3,failure
33219,46,management,divorced,tertiary,no,461,no,no,cellular,10,mar,127,1,70,2,success
33223,27,management,single,secondary,no,565,yes,no,cellular,18,may,170,2,346,11,failure
33224,27,blue-collar,married,secondary,no,245,yes,no,cellular,5,feb,7,7,255,11,failure
33232,34,technician,single,tertiary,no,612,no,no,cellular,28,aug,81,1,95,1,failure
33233,40,admin.,single,secondary,no,1200,yes,no,cellular,21,nov,163,2,156,8,failure
33256,37,admin.,married,secondary,no,1967,no,no,cellular,27,may,242,1,212,1,success
33261,48,services,married,primary,no,0,yes,no,cellular,20,apr,90,2,259,1,failure
33276,60,management,married,tertiary,no,5041,no,no,cellular,4,may,8,7,181,1,success
33282,38,self-employed,single,tertiary,no,5774,yes,no,cellular,15,may,406,4,359,5,other
33288,31,services,married,secondary,no,179,yes,no,cellular,14,may,365,1,351,1,failure
33292,35,admin.,single,secondary,no,0,yes,no,cellular,3,feb,80,1,273,1,failure
33300,49,technician,divorced,tertiary,no,1807,yes,no,cellular,2,jun,225,1,82,1,success
33313,30,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,2,93,4,success
33314,33,blue-collar,married,secondary,no,358,no,no,cellular,11,may,231,1,350,1,failure
33319,42,technician,divorced,secondary,no,611,yes,no,cellular,16,apr,804,2,262,5,failure
33327,32,technician,single,tertiary,no,388,yes,no,cellular,15,may,58,1,266,2,failure
33330,37,services,single,secondary,no,1045,no,no,cellular,4,jun,106,1,79,3,success
33335,33,blue-collar,married,secondary,no,35,yes,no,telephone,20,apr,87,1,322,1,failure
33339,69,retired,divorced,secondary,no,4572,no,no,cellular,27,jan,185,2,92,3,success
33350,30,management,single,tertiary,no,222,no,yes,cellular,4,feb,111,1,204,2,other
33351,47,blue-collar,married,secondary,no,71,yes,no,cellular,11,may,170,1,370,1,failure
33356,58,blue-collar,married,primary,no,630,yes,no,cellular,19,nov,59,1,174,1,failure
33359,38,entrepreneur,married,tertiary,no,227,yes,no,cellular,4,feb,89,1,209,1,failure
33369,47,management,married,tertiary,no,2351,no,no,cellular,2,jun,163,2,84,1,success
33374,39,housemaid,married,secondary,no,1372,yes,yes,cellular,5,may,206,1,355,1,failure
33377,31,services,married,secondary,no,132,no,no,cellular,7,jul,148,1,152,1,other
33379,28,services,single,secondary,no,341,yes,no,cellular,15,may,437,3,347,3,other
33385,27,student,single,secondary,no,538,no,no,cellular,18,dec,170,4,197,2,success
33393,58,retired,married,secondary,no,2714,no,no,cellular,26,may,165,1,287,2,failure
33394,29,services,single,secondary,no,3331,yes,no,cellular,20,apr,13,4,327,2,failure
33403,26,admin.,single,secondary,no,96,no,no,cellular,11,aug,349,1,70,3,failure
33422,48,management,single,tertiary,no,336,yes,no,cellular,18,may,17,1,369,4,other
33423,31,technician,married,secondary,no,180,no,no,cellular,26,may,222,1,70,2,success
33429,53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,99,1,126,3,failure
33438,34,blue-collar,married,primary,no,2490,yes,no,cellular,19,nov,185,2,180,1,failure
33449,38,entrepreneur,married,tertiary,no,898,yes,no,cellular,20,nov,80,5,198,2,failure
33450,38,technician,married,secondary,no,183,yes,no,cellular,16,apr,256,3,339,2,failure
33451,59,retired,married,secondary,no,2291,no,yes,cellular,19,nov,190,1,128,3,failure
33461,31,technician,single,tertiary,no,985,yes,no,cellular,17,apr,997,1,57,2,failure
33462,56,management,married,tertiary,no,2366,yes,yes,cellular,3,feb,538,2,188,4,failure
33468,33,management,single,tertiary,no,307,no,no,cellular,23,jul,113,6,179,4,failure
33478,43,technician,married,secondary,no,473,yes,no,cellular,3,feb,148,3,211,5,failure
33481,34,admin.,single,secondary,no,0,yes,no,cellular,11,may,66,1,301,3,failure
33482,28,technician,single,secondary,no,6551,no,no,cellular,26,may,362,1,77,1,failure
33483,25,student,single,secondary,no,1790,no,no,cellular,17,apr,224,1,322,3,failure
33492,32,admin.,married,secondary,no,3052,yes,yes,cellular,20,apr,253,3,151,4,failure
33497,34,services,married,secondary,no,241,yes,no,cellular,17,apr,1364,2,147,1,other
33503,28,student,single,secondary,no,217,yes,no,cellular,15,may,238,2,372,1,failure
33505,20,student,single,primary,no,134,no,no,cellular,12,jul,273,1,277,3,other
33507,45,management,single,tertiary,no,5694,yes,no,cellular,18,nov,145,2,193,2,failure
33513,43,admin.,single,secondary,no,426,yes,no,cellular,11,may,76,2,304,2,failure
33527,28,technician,single,tertiary,no,172,yes,yes,cellular,3,apr,100,14,60,2,failure
33552,44,technician,divorced,secondary,no,106,yes,no,telephone,17,nov,17,1,175,1,failure
33563,52,unemployed,married,secondary,no,94,no,no,cellular,4,may,223,9,4,1,success
33566,46,admin.,married,secondary,no,171,yes,yes,cellular,11,oct,251,1,430,1,failure
33568,56,blue-collar,single,primary,no,39,yes,no,telephone,8,may,191,2,347,5,failure
33573,57,services,married,secondary,no,2476,yes,no,cellular,7,aug,239,1,459,1,success
33580,54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,414,1,183,2,success
33581,48,technician,married,secondary,no,0,yes,no,cellular,28,jan,123,1,204,1,failure
33589,55,retired,married,secondary,no,3948,no,no,cellular,19,nov,149,1,170,2,failure
33592,66,housemaid,married,primary,no,922,no,no,telephone,2,nov,83,4,101,4,other
33595,53,self-employed,married,secondary,no,1066,yes,no,cellular,18,nov,110,1,186,3,failure
33597,46,blue-collar,married,secondary,no,1583,yes,no,telephone,12,may,175,5,278,7,failure
33600,49,technician,married,secondary,no,305,no,no,cellular,7,aug,140,1,99,1,failure
33603,28,blue-collar,married,secondary,no,1113,yes,no,cellular,22,may,135,1,108,2,other
33604,30,student,single,secondary,no,459,no,no,cellular,13,jul,98,2,210,22,success
33610,47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,226,3,91,8,success
33616,31,unemployed,divorced,tertiary,no,256,yes,no,cellular,2,feb,264,1,201,2,success
33629,40,blue-collar,married,primary,no,3705,yes,no,cellular,14,may,23,1,332,1,failure
33636,40,admin.,married,secondary,no,0,no,no,cellular,26,oct,87,2,200,2,failure
33637,58,management,married,tertiary,no,256,no,no,cellular,14,jun,508,1,186,4,success
33643,28,blue-collar,married,primary,no,278,yes,yes,telephone,15,may,31,9,373,4,other
33655,43,technician,single,secondary,yes,685,yes,no,cellular,18,nov,78,1,110,2,failure
33664,34,blue-collar,married,secondary,no,1924,yes,yes,cellular,1,apr,161,2,253,1,failure
33665,38,services,married,secondary,no,1616,yes,no,telephone,12,may,168,5,288,3,failure
33668,36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,9,jun,993,4,85,4,success
33676,33,services,married,secondary,no,2533,yes,no,cellular,18,may,16,6,180,2,other
33682,40,management,married,tertiary,no,1598,yes,yes,cellular,6,may,1074,4,344,3,failure
33685,42,blue-collar,married,secondary,no,2717,yes,yes,cellular,20,apr,181,2,270,2,failure
33696,31,management,married,tertiary,no,4015,yes,no,cellular,2,feb,95,2,241,3,other
33708,37,technician,married,tertiary,no,1733,yes,no,cellular,12,may,524,3,326,1,other
33709,31,blue-collar,single,secondary,no,648,yes,yes,cellular,20,apr,153,1,347,1,failure
33717,32,blue-collar,married,secondary,no,4471,yes,no,cellular,3,feb,197,1,270,2,failure
33725,32,admin.,single,tertiary,no,1531,yes,no,cellular,15,may,58,1,352,5,failure
33734,38,technician,single,secondary,no,12926,yes,no,cellular,6,apr,271,2,307,1,failure
33735,33,technician,married,secondary,no,1026,no,no,cellular,3,aug,326,2,340,3,failure
33738,29,blue-collar,single,primary,no,722,yes,no,cellular,15,may,78,1,359,1,failure
33749,38,technician,married,secondary,no,1442,yes,no,cellular,3,jun,113,1,119,1,failure
33755,40,self-employed,married,secondary,no,167,yes,yes,cellular,8,may,380,4,295,1,failure
33759,42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,2,96,1,success
33764,50,management,married,tertiary,no,8205,yes,no,telephone,25,oct,293,3,508,1,other
33768,31,technician,single,tertiary,no,236,yes,no,cellular,30,jan,200,1,259,1,failure
33773,45,blue-collar,married,secondary,no,17,yes,no,cellular,18,nov,66,1,152,14,failure
33788,36,blue-collar,married,primary,no,0,yes,no,cellular,8,may,108,2,367,2,failure
33802,38,management,married,tertiary,no,1477,no,no,cellular,15,sep,385,3,769,2,failure
33807,52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,294,1,116,3,failure
33808,26,admin.,single,tertiary,no,760,yes,no,cellular,4,mar,456,2,281,5,success
33809,58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,failure
33820,43,management,married,tertiary,no,1993,no,no,cellular,19,nov,37,1,174,1,failure
33827,35,management,single,secondary,no,5260,yes,no,cellular,18,nov,59,1,182,2,failure
33829,31,management,married,secondary,no,678,yes,no,cellular,29,jan,249,1,259,4,failure
33837,30,technician,single,secondary,no,8826,yes,no,cellular,20,apr,90,3,151,3,other
33846,49,management,divorced,tertiary,no,20727,no,no,cellular,1,apr,285,3,132,2,failure
33849,40,technician,married,secondary,no,694,yes,no,cellular,3,jun,431,2,119,9,failure
33857,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure
33862,35,admin.,married,secondary,no,1286,yes,no,cellular,5,may,862,3,337,1,other
33866,27,student,single,tertiary,no,311,no,no,cellular,28,jul,462,1,148,4,success
33872,35,blue-collar,single,secondary,no,0,yes,no,cellular,9,feb,226,3,280,1,other
33874,34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other
33889,59,management,married,secondary,no,771,no,no,telephone,13,may,125,2,370,3,failure
33895,41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,failure
33907,38,management,single,tertiary,no,455,yes,no,cellular,19,feb,255,2,555,6,success
33908,37,blue-collar,married,secondary,no,513,yes,no,cellular,13,may,134,1,362,3,failure
33913,27,admin.,single,tertiary,no,313,no,yes,cellular,3,sep,167,1,93,3,success
33918,72,retired,married,secondary,no,2850,no,no,cellular,16,oct,131,2,241,1,success
33923,62,retired,married,secondary,no,569,no,no,cellular,4,aug,288,1,1,8,success
33929,31,management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other
33933,28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other
33941,35,management,married,tertiary,no,0,yes,no,cellular,21,nov,189,1,128,2,other
33943,54,retired,married,primary,no,235,no,yes,cellular,21,nov,353,2,113,5,failure
33944,43,blue-collar,married,primary,no,0,yes,no,cellular,12,may,48,3,285,4,failure
33949,54,technician,married,secondary,no,10185,no,no,cellular,12,feb,251,1,186,3,success
33960,46,admin.,single,secondary,no,757,yes,yes,cellular,6,apr,342,3,256,3,failure
33961,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success
33966,39,blue-collar,married,primary,no,541,yes,no,cellular,2,feb,361,2,258,1,other
33970,42,management,married,tertiary,no,477,yes,no,cellular,2,feb,413,2,242,3,failure
33978,22,student,single,secondary,no,310,yes,no,cellular,6,may,903,2,355,1,other
33980,30,blue-collar,single,primary,no,105,yes,no,cellular,5,feb,131,1,265,1,failure
33986,37,blue-collar,married,secondary,no,590,yes,no,cellular,17,apr,37,1,343,2,failure
33988,31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success
33989,51,entrepreneur,married,primary,no,1443,no,no,cellular,26,may,574,1,97,10,success
33994,33,technician,single,secondary,no,234,no,no,cellular,1,apr,176,1,370,2,failure
33995,39,blue-collar,single,primary,no,581,yes,no,cellular,7,apr,620,1,39,2,success
34007,35,blue-collar,married,primary,no,147,yes,no,cellular,5,may,358,1,337,3,failure
34017,35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,200,4,181,2,failure
34026,47,technician,married,secondary,no,335,no,no,cellular,4,may,417,1,76,1,success
34029,29,technician,single,tertiary,no,2489,yes,no,cellular,7,dec,1002,3,283,2,success
34031,35,blue-collar,single,tertiary,no,1011,yes,no,cellular,20,apr,36,2,349,1,failure
34046,52,admin.,divorced,secondary,no,725,yes,no,cellular,20,apr,57,3,325,1,other
34057,44,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,32,2,116,3,other
34080,35,blue-collar,married,primary,no,2212,yes,no,cellular,14,may,320,2,353,4,other
34086,56,technician,married,secondary,no,778,no,no,cellular,2,feb,315,2,208,1,failure
34089,27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,657,1,182,1,success
34093,33,blue-collar,married,secondary,no,331,yes,no,cellular,14,may,178,7,365,5,other
34095,47,technician,married,secondary,no,2149,yes,no,cellular,15,oct,241,1,183,2,success
34098,51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure
34101,42,blue-collar,married,secondary,no,2157,yes,no,cellular,13,may,149,1,364,2,failure
34102,45,retired,married,secondary,no,900,yes,no,cellular,5,feb,508,4,266,4,other
34107,46,blue-collar,single,secondary,no,374,no,yes,cellular,4,feb,23,5,7,2,other
34115,34,technician,single,tertiary,no,586,yes,no,cellular,3,feb,43,5,263,2,failure
34117,42,blue-collar,married,primary,no,258,yes,no,cellular,8,may,18,1,366,1,failure
34121,40,unemployed,married,secondary,no,270,yes,no,cellular,14,may,255,2,345,1,failure
34151,28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure
34153,24,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,105,2,94,2,success
34157,30,blue-collar,single,secondary,no,103,yes,no,cellular,17,apr,2053,2,317,1,other
34159,53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,476,1,193,1,failure
34163,50,management,married,tertiary,no,3284,yes,no,cellular,4,feb,195,2,271,3,failure
34166,33,management,single,tertiary,no,5437,no,no,cellular,7,oct,201,1,58,3,failure
34173,37,blue-collar,married,secondary,no,688,yes,no,cellular,9,feb,158,2,279,2,failure
34179,41,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,314,1,239,13,failure
34180,33,technician,married,secondary,no,484,yes,no,cellular,16,aug,205,3,182,9,success
34183,46,technician,divorced,tertiary,no,0,yes,no,cellular,21,nov,234,5,102,5,failure
34186,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,apr,295,4,187,6,success
34194,31,management,single,tertiary,no,2592,no,no,cellular,12,may,349,2,174,1,failure
34197,36,self-employed,married,secondary,no,351,yes,no,cellular,17,apr,1554,3,343,2,failure
34202,30,management,single,tertiary,no,0,yes,no,cellular,2,apr,293,2,314,2,failure
34203,33,management,married,tertiary,no,864,yes,no,cellular,20,apr,170,1,235,19,failure
34211,24,services,single,secondary,no,496,yes,no,cellular,3,apr,297,1,323,2,failure
34212,50,self-employed,married,secondary,no,2061,yes,yes,cellular,29,jan,197,2,244,3,failure
34213,31,management,single,tertiary,no,6542,yes,no,cellular,21,nov,71,3,192,2,other
34225,46,blue-collar,married,secondary,no,6879,no,no,cellular,20,jul,296,1,281,2,failure
34228,50,blue-collar,married,primary,no,859,yes,yes,telephone,9,feb,56,5,196,7,failure
34231,28,blue-collar,single,secondary,no,1285,no,no,telephone,30,jan,199,2,2,17,other
34250,39,technician,married,tertiary,no,508,no,no,cellular,4,mar,431,1,122,3,failure
34253,52,services,divorced,secondary,no,1527,no,yes,cellular,20,nov,276,1,122,1,other
34255,36,student,single,secondary,no,904,no,no,telephone,5,feb,36,9,8,13,other
34256,35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,3,success
34262,33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,326,1,237,2,failure
34263,28,blue-collar,married,primary,no,60,yes,no,cellular,6,may,161,1,337,1,failure
34266,30,blue-collar,single,secondary,no,1012,yes,no,cellular,17,apr,22,3,329,1,failure
34292,32,technician,single,tertiary,no,69,no,no,cellular,7,may,95,1,357,3,other
34306,32,blue-collar,married,secondary,no,136,no,no,cellular,16,nov,206,1,188,3,success
34311,30,technician,married,secondary,no,817,yes,no,cellular,21,nov,208,3,91,4,failure
34315,28,management,single,tertiary,no,223,yes,no,cellular,1,jun,303,1,278,3,success
34317,41,blue-collar,married,secondary,no,121,yes,no,cellular,13,may,16,6,176,5,other
34332,60,blue-collar,married,primary,no,5,no,no,cellular,29,jan,533,1,92,1,success
34335,30,admin.,married,secondary,no,873,yes,no,telephone,12,nov,119,1,167,3,success
34339,34,blue-collar,married,secondary,no,965,yes,no,cellular,20,apr,372,2,332,2,other
34340,82,retired,married,primary,no,243,no,no,cellular,26,jul,275,1,180,2,success
34344,35,management,single,tertiary,no,681,no,no,cellular,18,feb,737,1,561,2,success
34347,33,entrepreneur,married,secondary,no,2,yes,yes,cellular,19,nov,17,5,198,1,failure
34359,59,management,married,secondary,no,111,no,no,telephone,8,jul,312,2,381,3,failure
34366,43,management,single,tertiary,no,0,no,no,cellular,30,jun,275,2,296,1,failure
34370,32,management,single,tertiary,no,2974,yes,no,cellular,24,apr,227,1,4,1,failure
34373,26,services,single,secondary,no,212,yes,no,cellular,15,may,144,2,352,1,other
34383,51,management,single,tertiary,no,151,yes,no,cellular,8,sep,638,1,427,3,success
34414,37,technician,married,secondary,no,83,yes,no,cellular,6,may,68,1,363,1,failure
34416,33,technician,married,secondary,no,303,yes,no,cellular,3,feb,355,1,301,5,success
34422,26,student,single,secondary,no,0,no,no,cellular,17,aug,237,1,82,2,failure
34425,40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure
34428,34,technician,married,tertiary,no,16992,yes,no,cellular,29,jan,71,1,245,1,failure
34432,50,admin.,single,secondary,no,167,no,yes,cellular,4,feb,346,2,191,3,failure
34434,28,self-employed,married,tertiary,no,0,yes,no,cellular,4,feb,546,3,196,4,failure
34437,38,management,single,tertiary,no,427,yes,no,cellular,6,may,17,3,169,2,failure
34439,34,admin.,single,secondary,no,673,yes,no,cellular,29,jan,89,1,260,2,failure
34445,34,blue-collar,married,primary,no,1309,yes,no,cellular,12,may,456,2,364,1,failure
34452,43,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,1,92,4,success
34463,38,management,married,tertiary,no,1276,no,no,cellular,17,may,272,2,182,3,success
34470,31,blue-collar,single,secondary,no,2194,no,no,cellular,13,may,275,2,357,1,other
34473,39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure
34479,41,admin.,single,secondary,no,1322,yes,no,cellular,29,jan,58,1,266,1,failure
34487,34,blue-collar,single,secondary,no,47,yes,no,cellular,14,apr,232,1,147,2,failure
34489,46,technician,married,secondary,no,0,no,no,cellular,12,aug,107,1,104,3,success
34490,35,services,married,secondary,no,2048,yes,no,cellular,11,may,219,1,173,2,failure
34494,58,management,married,tertiary,no,1394,no,no,cellular,17,aug,628,1,83,1,other
34497,27,management,single,tertiary,no,377,no,no,cellular,21,aug,171,3,91,1,failure
34498,43,entrepreneur,single,primary,no,103,yes,no,cellular,18,nov,53,1,183,5,failure
34506,50,housemaid,married,secondary,no,7317,yes,no,cellular,13,may,172,1,370,1,failure
34523,60,retired,divorced,secondary,no,1,no,no,cellular,19,feb,302,1,184,1,success
34527,44,blue-collar,married,primary,no,612,yes,yes,cellular,3,apr,1091,1,135,1,failure
34530,64,retired,married,secondary,no,504,no,no,cellular,11,aug,157,1,14,3,other
34533,47,technician,married,tertiary,no,2408,no,no,cellular,12,aug,236,1,104,1,success
34540,39,unemployed,single,secondary,no,804,no,no,cellular,21,dec,193,8,203,1,success
34549,58,technician,married,tertiary,no,883,no,no,cellular,18,aug,543,1,78,2,failure
34566,36,technician,married,secondary,no,1368,no,no,cellular,1,jun,516,1,292,5,failure
34568,37,management,single,tertiary,no,72,yes,yes,cellular,20,apr,885,5,150,7,failure
34574,43,services,married,primary,no,2557,yes,no,telephone,15,apr,165,2,327,3,failure
34575,28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other
34590,55,admin.,married,secondary,no,8304,no,no,cellular,1,sep,193,1,92,1,success
34605,40,management,single,tertiary,no,3797,no,no,cellular,14,dec,263,1,195,2,failure
34626,30,management,married,tertiary,no,370,no,no,cellular,29,jan,250,1,246,1,other
34635,39,technician,single,secondary,no,283,yes,no,cellular,11,may,369,2,350,1,failure
34638,52,technician,married,secondary,no,0,yes,no,cellular,7,sep,211,1,294,1,failure
34640,34,technician,single,secondary,no,347,yes,no,cellular,6,feb,154,2,197,6,failure
34644,43,technician,divorced,secondary,no,6835,no,no,cellular,19,nov,187,1,152,2,failure
34645,37,blue-collar,married,secondary,no,346,yes,no,cellular,17,apr,390,1,316,1,failure
34647,30,technician,single,secondary,no,156,yes,no,cellular,25,may,157,4,363,5,failure
34648,50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,91,1,103,3,success
34651,39,blue-collar,married,secondary,no,164,yes,no,telephone,15,may,26,6,373,2,failure
34652,27,technician,single,secondary,no,639,yes,no,cellular,16,apr,119,1,314,5,success
34658,65,retired,married,primary,no,2173,no,no,cellular,15,jan,543,4,276,1,failure
34663,30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure
34664,55,management,married,primary,no,621,no,yes,cellular,2,feb,114,1,208,1,failure
34667,34,management,married,tertiary,no,250,no,no,cellular,9,dec,787,1,188,8,other
34679,40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success
34684,38,technician,married,tertiary,no,88,no,no,cellular,8,nov,282,2,186,4,success
34685,34,management,single,tertiary,no,13014,no,no,cellular,12,feb,637,1,183,1,success
34691,55,technician,married,secondary,no,517,yes,yes,cellular,6,feb,47,3,263,4,failure
34698,34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325,1,351,3,failure
34720,46,blue-collar,married,primary,no,101,yes,no,cellular,11,may,422,1,364,5,success
34724,73,retired,married,secondary,no,2850,no,no,cellular,17,nov,300,1,40,8,failure
34725,82,retired,divorced,primary,no,0,no,no,telephone,15,mar,506,2,195,1,other
34732,50,management,married,tertiary,no,1612,no,no,cellular,15,sep,188,1,92,4,success
34743,28,management,married,secondary,no,3,yes,no,cellular,14,sep,112,2,24,2,other
34752,31,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,112,2,106,1,failure
34771,43,management,married,tertiary,no,3518,no,no,cellular,28,dec,206,2,196,2,success
34777,31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure
34779,29,admin.,divorced,secondary,no,589,yes,no,telephone,16,apr,262,6,316,1,other
34780,42,admin.,married,secondary,no,16517,no,no,cellular,24,aug,497,2,279,2,failure
34786,38,management,married,tertiary,no,4293,yes,no,cellular,6,may,92,2,250,2,failure
34799,50,technician,single,secondary,no,246,yes,no,cellular,17,nov,270,1,123,2,failure
34811,33,blue-collar,married,primary,no,1002,yes,no,cellular,20,apr,92,2,325,4,failure
34818,39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other
34823,32,admin.,single,secondary,no,5,yes,yes,cellular,13,aug,200,1,127,1,failure
34825,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,195,2,91,10,success
34830,32,services,married,secondary,no,509,yes,no,cellular,6,may,473,1,358,2,other
34832,42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure
34833,55,blue-collar,divorced,secondary,no,462,yes,no,cellular,20,apr,157,1,332,3,failure
34842,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,254,2,361,8,other
34852,74,retired,married,secondary,no,935,no,no,cellular,5,may,226,1,99,2,failure
34855,59,management,married,tertiary,no,2143,yes,no,cellular,28,jan,59,1,268,1,failure
34858,27,technician,single,tertiary,no,15161,no,no,cellular,2,jun,74,1,120,1,success
34859,37,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,169,1,113,5,other
34863,43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,187,1,20,1,other
34878,38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure
34897,51,admin.,married,secondary,no,176,no,no,cellular,28,jan,214,1,183,2,failure
34900,38,services,married,secondary,no,5293,yes,no,cellular,11,may,475,1,171,6,failure
34919,50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure
34930,40,management,divorced,tertiary,no,1315,yes,no,cellular,9,apr,466,2,141,5,failure
34936,52,blue-collar,divorced,primary,no,29,yes,no,cellular,15,may,223,2,298,1,failure
34971,49,blue-collar,married,primary,no,816,yes,no,cellular,17,apr,76,1,260,7,failure
34984,30,technician,married,secondary,no,776,no,no,cellular,7,aug,72,1,99,2,success
34990,57,unemployed,divorced,primary,no,282,no,no,cellular,22,oct,460,1,88,4,other
34994,50,blue-collar,married,primary,no,4121,yes,yes,cellular,20,apr,184,2,151,1,failure
35004,39,admin.,married,secondary,no,150,no,no,cellular,25,sep,55,1,46,7,other
35005,46,technician,married,secondary,no,9299,no,no,cellular,21,oct,201,5,94,3,success
35010,44,blue-collar,married,primary,no,953,yes,no,cellular,11,may,772,2,357,1,failure
35020,37,technician,divorced,tertiary,no,1762,yes,no,cellular,16,apr,309,1,317,1,failure
35027,31,management,single,tertiary,no,12569,no,no,cellular,9,sep,344,1,295,1,failure
35029,40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,3,apr,235,1,133,3,failure
35033,30,admin.,single,secondary,no,43,yes,no,cellular,14,may,91,1,370,2,failure
35034,34,blue-collar,married,secondary,no,856,yes,no,cellular,20,apr,470,1,150,5,other
35043,35,technician,divorced,tertiary,no,1718,yes,yes,cellular,17,nov,74,1,167,16,other
35044,42,management,married,tertiary,no,298,no,no,cellular,8,jul,214,4,115,6,failure
35048,59,management,married,tertiary,no,7049,no,no,cellular,21,nov,530,1,163,2,failure
35050,31,self-employed,single,tertiary,no,283,no,no,cellular,28,jan,98,2,241,1,failure
